user_id,age,gender,country,subscription_type,preferred_genres,avg_daily_watch_time,preferred_watch_time,account_age_months
4174,23,Male,USA,Standard,"Documentary,Animation",3.91,Evening,47
4175,32,Male,USA,Basic,"Romance,Horror,Comedy",6.04,Morning,9
4176,40,Female,Australia,Standard,"Sci-Fi,Fantasy,Documentary",0.5,Night,44
4177,34,Male,Mexico,Premium,"Sci-Fi,Action,Documentary",8.0,Night,33
4178,38,Male,Japan,Standard,"Comedy,Documentary,Animation",0.67,Evening,54
4179,56,Female,Canada,Standard,"Fantasy,Romance",2.1,Evening,54
4180,30,Female,USA,Standard,"Documentary,Thriller",1.82,Afternoon,27
4181,38,Female,USA,Standard,Romance,2.08,Evening,34
4182,28,Female,UK,Premium,Sci-Fi,3.03,Morning,49
4183,24,Female,Canada,Premium,"Comedy,Animation,Romance",1.94,Night,1
4184,27,Female,Germany,Standard,Thriller,2.92,Evening,10
4185,29,Female,USA,Standard,Animation,1.91,Afternoon,13
4186,39,Female,India,Premium,"Documentary,Thriller,Fantasy",0.5,Morning,29
4187,63,Female,UK,Basic,Animation,2.47,Evening,47
4188,26,Male,Brazil,Premium,Comedy,2.03,Morning,5
4189,30,Male,Canada,Premium,"Action,Fantasy,Drama",2.2,Night,11
4190,34,Female,USA,Basic,Comedy,0.5,Afternoon,53
4191,39,Female,Australia,Premium,Horror,1.58,Evening,27
4192,38,Male,France,Premium,"Animation,Sci-Fi",5.2,Evening,58
4193,50,Female,Canada,Premium,Fantasy,1.01,Evening,39
4194,18,Male,Canada,Standard,"Horror,Animation,Drama",1.47,Evening,57
4195,18,Female,USA,Standard,Documentary,0.5,Afternoon,36
4196,29,Female,France,Standard,"Sci-Fi,Horror,Thriller",1.5,Evening,52
4197,48,Female,India,Standard,Sci-Fi,1.26,Evening,27
4198,18,Male,USA,Standard,Comedy,5.36,Morning,43
4199,18,Female,USA,Standard,Sci-Fi,0.5,Evening,39
4200,41,Male,Mexico,Standard,"Comedy,Fantasy,Sci-Fi",7.55,Evening,46
4201,37,Male,USA,Basic,Horror,2.15,Afternoon,25
4202,21,Male,France,Standard,"Thriller,Sci-Fi",1.89,Afternoon,39
4203,23,Female,Canada,Basic,"Documentary,Animation",5.43,Morning,24
4204,23,Male,Germany,Premium,"Romance,Documentary",0.53,Morning,42
4205,36,Male,UK,Standard,Drama,0.59,Night,48
4206,27,Female,USA,Basic,Comedy,5.19,Night,31
4207,40,Female,USA,Premium,"Sci-Fi,Comedy,Animation",6.63,Afternoon,7
4208,18,Female,Japan,Basic,"Drama,Action,Documentary",4.55,Evening,25
4209,24,Female,Japan,Standard,Animation,0.5,Night,22
4210,21,Male,France,Premium,"Comedy,Fantasy",2.64,Evening,11
4211,31,Female,France,Premium,"Thriller,Horror,Documentary",1.5,Evening,25
4212,28,Female,USA,Basic,Sci-Fi,4.12,Night,19
4213,44,Male,USA,Premium,"Romance,Comedy,Documentary",0.5,Evening,4
4214,18,Male,Australia,Premium,"Animation,Comedy,Romance",6.32,Night,25
4215,35,Male,Canada,Standard,"Drama,Sci-Fi",1.02,Afternoon,34
4216,41,Male,UK,Standard,Documentary,0.98,Night,28
4217,57,Female,USA,Basic,"Comedy,Documentary",0.5,Night,16
4218,29,Female,USA,Standard,Animation,0.5,Night,2
4219,38,Female,UK,Standard,Thriller,0.94,Morning,26
4220,18,Female,Australia,Premium,"Horror,Action",0.5,Evening,8
4221,18,Male,India,Standard,"Horror,Drama,Thriller",3.35,Evening,43
4222,45,Female,Mexico,Standard,Thriller,3.53,Evening,26
4223,34,Male,India,Basic,"Fantasy,Romance,Action",4.4,Morning,38
4224,49,Other,Mexico,Basic,"Thriller,Fantasy",0.5,Afternoon,21
4225,18,Male,Canada,Basic,Animation,1.08,Evening,50
4226,41,Female,USA,Basic,"Drama,Thriller",0.5,Evening,17
4227,57,Male,Australia,Standard,Animation,1.77,Evening,30
4228,40,Male,USA,Premium,"Horror,Drama,Documentary",5.99,Morning,51
4229,38,Male,USA,Standard,"Sci-Fi,Fantasy",1.31,Evening,43
4230,35,Female,USA,Standard,"Comedy,Horror,Romance",5.17,Night,38
4231,18,Female,Canada,Standard,Comedy,7.37,Afternoon,59
4232,51,Male,UK,Standard,Sci-Fi,0.68,Afternoon,59
4233,27,Female,USA,Standard,Drama,0.5,Evening,44
4234,41,Female,Canada,Standard,"Fantasy,Documentary",3.36,Afternoon,12
4235,18,Female,Mexico,Premium,Animation,2.16,Afternoon,31
4236,20,Female,Germany,Basic,"Sci-Fi,Romance",1.07,Evening,44
4237,52,Male,Mexico,Basic,Action,1.15,Evening,37
4238,30,Male,USA,Standard,"Sci-Fi,Animation",0.5,Evening,38
4239,52,Female,USA,Premium,"Sci-Fi,Fantasy,Action",5.12,Evening,47
4240,34,Female,Germany,Standard,Sci-Fi,0.69,Afternoon,59
4241,18,Other,Canada,Premium,"Thriller,Horror",0.5,Evening,7
4242,45,Female,France,Standard,"Comedy,Drama,Action",3.78,Evening,7
4243,27,Male,Australia,Standard,"Horror,Documentary",1.66,Night,35
4244,43,Female,Japan,Premium,Fantasy,3.6,Evening,27
4245,35,Male,India,Premium,Romance,5.8,Night,26
4246,18,Other,UK,Standard,"Drama,Thriller,Documentary",1.2,Evening,56
4247,36,Male,USA,Standard,"Horror,Animation",0.5,Evening,40
4248,61,Female,Germany,Standard,"Thriller,Sci-Fi,Fantasy",0.73,Evening,43
4249,40,Female,USA,Standard,"Documentary,Horror",0.5,Afternoon,19
4250,34,Male,USA,Premium,"Romance,Action",0.5,Evening,22
4251,47,Male,USA,Standard,"Drama,Horror",4.73,Night,57
4252,37,Female,UK,Standard,Drama,7.09,Evening,1
4253,37,Female,USA,Premium,"Sci-Fi,Romance",2.82,Night,59
4254,21,Male,USA,Standard,"Thriller,Animation,Documentary",3.29,Afternoon,34
4255,37,Female,France,Standard,Thriller,3.29,Evening,50
4256,47,Female,Germany,Premium,"Horror,Action",0.5,Evening,32
4257,24,Male,France,Standard,"Animation,Thriller,Sci-Fi",0.5,Evening,53
4258,52,Male,France,Standard,"Thriller,Action,Fantasy",3.0,Evening,29
4259,33,Female,USA,Basic,Horror,0.5,Night,22
4260,24,Female,USA,Basic,"Documentary,Sci-Fi,Animation",4.18,Evening,51
4261,46,Female,USA,Standard,"Thriller,Fantasy,Action",2.24,Evening,20
4262,31,Female,Brazil,Standard,"Horror,Documentary",0.5,Evening,58
4263,44,Male,Japan,Premium,Thriller,2.69,Evening,28
4264,31,Male,USA,Premium,"Horror,Action,Drama",2.33,Morning,45
4265,34,Male,UK,Premium,Romance,1.18,Evening,50
4266,40,Male,India,Standard,"Sci-Fi,Action,Drama",4.26,Evening,51
4267,38,Female,Germany,Premium,"Action,Animation",0.91,Evening,28
4268,18,Female,Australia,Standard,"Horror,Sci-Fi",1.19,Night,8
4269,21,Male,USA,Standard,"Drama,Sci-Fi",2.98,Night,47
4270,46,Male,USA,Premium,"Sci-Fi,Thriller,Action",3.49,Evening,21
4271,33,Female,Australia,Basic,"Romance,Comedy",0.8,Afternoon,18
4272,28,Female,France,Basic,"Thriller,Drama",0.5,Evening,42
4273,18,Female,France,Premium,Animation,0.5,Afternoon,15
4274,22,Female,Germany,Standard,Animation,0.76,Evening,10
4275,18,Female,Germany,Standard,Sci-Fi,5.88,Night,27
4276,33,Female,Japan,Standard,"Romance,Fantasy",5.6,Night,18
4277,27,Male,USA,Premium,"Documentary,Romance,Comedy",2.7,Evening,20
4278,23,Male,UK,Standard,"Documentary,Animation",3.09,Night,57
4279,34,Male,Mexico,Standard,"Comedy,Animation,Drama",2.43,Night,38
4280,39,Female,UK,Basic,"Documentary,Drama,Comedy",3.78,Evening,33
4281,60,Female,Canada,Standard,Horror,1.08,Evening,46
4282,18,Female,France,Premium,Horror,1.98,Afternoon,59
4283,48,Male,India,Standard,"Animation,Action",2.78,Morning,52
4284,46,Male,UK,Standard,"Drama,Fantasy,Animation",1.58,Evening,30
4285,25,Male,UK,Standard,"Comedy,Documentary",3.7,Evening,3
4286,37,Male,Brazil,Premium,"Romance,Sci-Fi,Documentary",6.74,Evening,1
4287,29,Female,Australia,Standard,"Drama,Romance",2.73,Night,54
4288,37,Female,Japan,Standard,Drama,0.5,Evening,10
4289,53,Other,Canada,Standard,"Thriller,Comedy,Sci-Fi",2.36,Afternoon,49
4290,42,Female,UK,Basic,Drama,2.98,Afternoon,1
4291,41,Female,Germany,Premium,"Thriller,Horror,Documentary",0.83,Afternoon,48
4292,29,Female,Mexico,Premium,"Action,Fantasy,Romance",0.97,Evening,55
4293,18,Male,Mexico,Premium,"Sci-Fi,Action,Horror",2.26,Night,33
4294,32,Female,USA,Premium,Horror,3.07,Afternoon,59
4295,49,Female,UK,Premium,"Animation,Horror,Sci-Fi",5.13,Evening,29
4296,18,Female,Canada,Standard,"Sci-Fi,Drama,Documentary",3.59,Evening,35
4297,22,Male,India,Premium,"Animation,Fantasy,Documentary",0.5,Evening,37
4298,36,Male,France,Standard,"Sci-Fi,Fantasy",1.07,Night,51
4299,23,Male,UK,Basic,"Thriller,Sci-Fi",0.5,Evening,31
4300,25,Female,USA,Standard,Romance,3.54,Evening,54
4301,29,Male,Germany,Premium,Comedy,0.77,Evening,46
4302,18,Female,USA,Standard,"Action,Sci-Fi,Horror",0.5,Evening,46
4303,23,Female,Brazil,Premium,"Sci-Fi,Animation",0.5,Night,57
4304,43,Male,Japan,Basic,Comedy,0.5,Evening,50
4305,19,Female,Canada,Standard,"Romance,Action",0.71,Evening,7
4306,18,Female,UK,Standard,"Animation,Comedy,Action",3.81,Evening,20
4307,27,Male,Mexico,Basic,"Action,Documentary,Thriller",0.68,Afternoon,43
4308,43,Female,USA,Basic,Documentary,0.83,Afternoon,22
4309,32,Male,USA,Basic,"Thriller,Documentary,Comedy",5.32,Evening,42
4310,29,Male,India,Premium,"Action,Comedy,Drama",1.46,Afternoon,12
4311,35,Female,Australia,Basic,"Documentary,Fantasy",1.78,Evening,10
4312,18,Female,Brazil,Standard,"Thriller,Sci-Fi,Horror",0.5,Morning,38
4313,40,Other,USA,Basic,"Fantasy,Comedy",0.5,Evening,31
4314,39,Female,USA,Standard,"Thriller,Action",3.37,Evening,40
4315,30,Female,USA,Standard,Drama,1.01,Evening,39
4316,47,Female,USA,Standard,"Thriller,Fantasy,Romance",0.5,Evening,45
4317,21,Female,Australia,Standard,"Documentary,Fantasy,Sci-Fi",1.4,Evening,21
4318,48,Female,USA,Standard,"Animation,Thriller,Sci-Fi",0.5,Afternoon,23
4319,36,Male,Japan,Premium,"Drama,Animation,Sci-Fi",3.09,Evening,31
4320,30,Female,USA,Premium,Drama,0.5,Afternoon,44
4321,34,Male,UK,Basic,"Documentary,Horror,Animation",0.5,Morning,44
4322,33,Female,India,Standard,Fantasy,1.36,Morning,30
4323,49,Male,USA,Standard,"Animation,Fantasy",2.21,Afternoon,22
4324,22,Female,UK,Basic,"Thriller,Horror",3.61,Morning,45
4325,25,Male,UK,Premium,"Fantasy,Animation",0.5,Afternoon,21
4326,47,Male,USA,Standard,"Comedy,Animation",1.02,Afternoon,41
4327,27,Female,Canada,Standard,"Thriller,Documentary",0.78,Evening,20
4328,45,Male,UK,Standard,Drama,3.4,Evening,28
4329,55,Female,France,Premium,"Thriller,Drama",1.15,Evening,39
4330,30,Male,Brazil,Premium,"Action,Comedy,Horror",2.47,Night,16
4331,43,Male,Canada,Premium,"Drama,Romance",1.68,Night,55
4332,21,Male,USA,Standard,"Action,Romance,Documentary",2.11,Night,19
4333,44,Female,Germany,Standard,Drama,1.14,Evening,24
4334,37,Male,USA,Standard,"Romance,Comedy",0.68,Morning,57
4335,40,Female,Germany,Basic,"Action,Comedy",0.5,Night,43
4336,27,Male,France,Standard,Horror,0.5,Evening,31
4337,18,Male,USA,Standard,"Fantasy,Horror",0.5,Evening,5
4338,41,Male,Brazil,Standard,"Romance,Horror,Sci-Fi",6.83,Night,17
4339,18,Male,India,Premium,"Thriller,Action",6.93,Evening,1
4340,31,Female,Brazil,Basic,Action,0.74,Evening,37
4341,46,Female,UK,Standard,"Fantasy,Action,Animation",0.5,Afternoon,30
4342,37,Female,Germany,Basic,"Sci-Fi,Fantasy,Horror",0.83,Afternoon,32
4343,58,Male,India,Standard,Animation,3.98,Evening,32
4344,47,Male,UK,Basic,Sci-Fi,5.12,Evening,2
4345,27,Male,Brazil,Standard,Horror,1.74,Night,34
4346,35,Female,USA,Standard,Horror,1.94,Night,44
4347,34,Male,USA,Standard,"Fantasy,Comedy",1.53,Night,29
4348,18,Female,Japan,Standard,"Documentary,Fantasy",0.5,Night,54
4349,23,Male,Australia,Standard,Romance,0.5,Evening,5
4350,28,Male,Australia,Standard,"Sci-Fi,Animation",2.43,Evening,30
4351,18,Male,India,Standard,"Documentary,Action",4.01,Evening,43
4352,35,Male,USA,Standard,Horror,3.46,Afternoon,45
4353,32,Female,USA,Premium,"Romance,Action",5.76,Evening,18
4354,18,Male,Mexico,Standard,"Animation,Comedy",4.2,Evening,14
4355,39,Female,USA,Standard,Action,0.85,Night,37
4356,43,Male,France,Premium,Drama,0.5,Night,11
4357,37,Female,Canada,Premium,Thriller,1.41,Morning,4
4358,31,Male,USA,Premium,"Thriller,Fantasy,Drama",1.07,Afternoon,22
4359,42,Female,USA,Standard,Comedy,3.26,Afternoon,49
4360,43,Female,Canada,Standard,"Sci-Fi,Comedy,Romance",0.5,Evening,46
4361,38,Other,Brazil,Standard,"Documentary,Animation",7.16,Morning,3
4362,25,Male,France,Standard,"Documentary,Animation,Thriller",7.88,Afternoon,53
4363,38,Female,Germany,Premium,Drama,0.5,Evening,24
4364,49,Male,Canada,Standard,"Documentary,Horror,Fantasy",1.42,Afternoon,34
4365,27,Male,USA,Premium,Action,5.74,Night,8
4366,60,Male,USA,Standard,Drama,0.52,Evening,24
4367,28,Male,UK,Standard,"Documentary,Action",2.95,Morning,16
4368,35,Other,USA,Premium,"Thriller,Sci-Fi,Action",3.11,Night,6
4369,26,Male,USA,Premium,"Animation,Comedy",0.67,Night,21
4370,37,Female,UK,Premium,"Documentary,Horror,Comedy",0.5,Night,32
4371,18,Female,UK,Premium,"Horror,Action",2.73,Evening,39
4372,28,Female,USA,Standard,Horror,2.4,Night,22
4373,21,Female,Germany,Standard,"Comedy,Sci-Fi,Documentary",2.62,Evening,47
4374,36,Male,Canada,Premium,"Action,Fantasy",0.5,Afternoon,9
4375,46,Female,USA,Standard,Horror,2.31,Evening,18
4376,42,Male,India,Standard,Sci-Fi,1.95,Evening,12
4377,18,Female,USA,Standard,"Drama,Horror,Animation",1.51,Evening,6
4378,59,Female,Brazil,Standard,"Action,Romance,Horror",3.75,Evening,27
4379,38,Other,USA,Basic,"Animation,Sci-Fi,Drama",1.23,Afternoon,44
4380,25,Male,Mexico,Premium,"Romance,Horror",1.09,Evening,39
4381,36,Male,USA,Basic,"Animation,Horror",1.95,Evening,47
4382,37,Male,Japan,Standard,"Horror,Fantasy",7.21,Afternoon,1
4383,26,Male,UK,Premium,"Action,Drama",1.05,Afternoon,15
4384,37,Male,Japan,Standard,"Drama,Comedy,Fantasy",1.47,Afternoon,14
4385,27,Female,UK,Premium,Drama,0.77,Afternoon,57
4386,30,Male,USA,Standard,"Sci-Fi,Action,Romance",2.85,Evening,13
4387,26,Female,Australia,Premium,"Documentary,Animation,Sci-Fi",1.13,Afternoon,56
4388,18,Female,USA,Standard,"Comedy,Drama",2.95,Evening,21
4389,36,Female,India,Basic,"Comedy,Drama,Documentary",0.5,Evening,46
4390,42,Male,USA,Premium,Action,0.77,Night,47
4391,41,Male,Canada,Premium,"Animation,Romance",0.58,Morning,53
4392,44,Male,Japan,Standard,"Horror,Documentary",3.76,Evening,41
4393,38,Male,UK,Premium,Documentary,0.5,Evening,50
4394,28,Female,USA,Standard,"Animation,Romance,Sci-Fi",0.73,Evening,6
4395,45,Male,Japan,Premium,"Horror,Comedy,Drama",1.77,Evening,20
4396,18,Female,Australia,Standard,"Horror,Sci-Fi,Romance",0.5,Night,4
4397,24,Female,India,Standard,Sci-Fi,0.5,Morning,40
4398,23,Female,UK,Standard,Fantasy,2.94,Evening,19
4399,47,Male,Canada,Standard,"Animation,Documentary",2.38,Afternoon,43
4400,46,Male,UK,Standard,Documentary,0.5,Evening,40
4401,40,Female,USA,Standard,Drama,0.5,Evening,10
4402,47,Female,Japan,Basic,"Sci-Fi,Horror",0.62,Morning,5
4403,24,Male,UK,Standard,Sci-Fi,5.92,Morning,2
4404,39,Male,UK,Standard,"Sci-Fi,Documentary,Comedy",2.64,Evening,31
4405,33,Male,UK,Premium,"Drama,Documentary,Thriller",4.09,Afternoon,44
4406,45,Female,Japan,Standard,"Documentary,Fantasy,Drama",3.56,Evening,53
4407,33,Male,India,Premium,"Drama,Romance,Animation",8.0,Morning,20
4408,30,Female,France,Premium,Action,7.5,Night,57
4409,41,Male,Canada,Standard,Romance,0.5,Evening,6
4410,45,Female,Australia,Premium,"Fantasy,Animation,Comedy",0.5,Evening,43
4411,26,Female,France,Standard,"Thriller,Comedy",1.72,Evening,19
4412,34,Female,USA,Basic,Animation,0.79,Evening,18
4413,22,Male,USA,Standard,Comedy,1.76,Evening,30
4414,18,Male,USA,Standard,"Sci-Fi,Fantasy",0.5,Evening,7
4415,37,Male,Canada,Premium,"Action,Drama,Romance",5.99,Evening,17
4416,42,Female,Brazil,Standard,Sci-Fi,3.72,Evening,53
4417,38,Female,UK,Standard,"Documentary,Sci-Fi",2.01,Night,53
4418,18,Female,UK,Premium,"Romance,Thriller,Horror",1.56,Evening,4
4419,30,Male,Mexico,Standard,Comedy,1.58,Morning,3
4420,18,Female,Brazil,Basic,"Horror,Animation",2.4,Evening,25
4421,51,Male,France,Standard,"Drama,Romance,Fantasy",1.97,Night,30
4422,21,Female,USA,Premium,Documentary,1.65,Morning,36
4423,50,Male,USA,Premium,"Documentary,Sci-Fi",2.84,Evening,14
4424,46,Female,USA,Standard,"Documentary,Thriller,Horror",3.62,Night,41
4425,24,Male,USA,Standard,"Sci-Fi,Romance",2.57,Evening,23
4426,21,Male,USA,Basic,"Romance,Action",1.24,Afternoon,57
4427,39,Female,Germany,Standard,"Animation,Comedy,Drama",1.34,Evening,50
4428,24,Male,USA,Premium,"Action,Drama",0.5,Evening,50
4429,36,Female,USA,Standard,Thriller,1.34,Night,16
4430,29,Female,USA,Standard,"Action,Horror",3.85,Afternoon,28
4431,18,Female,France,Premium,"Drama,Action",0.5,Night,12
4432,18,Male,Germany,Premium,Fantasy,0.5,Afternoon,8
4433,37,Female,Germany,Standard,Action,4.62,Night,30
4434,28,Female,USA,Basic,"Drama,Action,Horror",2.1,Afternoon,41
4435,28,Male,UK,Basic,Thriller,2.78,Afternoon,50
4436,43,Female,USA,Basic,"Sci-Fi,Thriller,Horror",0.97,Afternoon,38
4437,49,Male,USA,Standard,Action,1.68,Evening,46
4438,31,Male,Mexico,Basic,Fantasy,3.58,Evening,6
4439,30,Male,India,Premium,"Thriller,Action,Drama",5.22,Evening,39
4440,41,Male,France,Premium,Drama,8.0,Evening,5
4441,18,Male,India,Standard,"Fantasy,Romance,Comedy",4.76,Afternoon,3
4442,37,Female,France,Standard,"Thriller,Sci-Fi",0.5,Night,10
4443,41,Female,USA,Premium,"Animation,Fantasy,Romance",1.05,Afternoon,30
4444,43,Male,India,Premium,Action,3.45,Evening,16
4445,18,Female,USA,Premium,Romance,1.35,Evening,11
4446,25,Female,France,Basic,Romance,1.43,Evening,3
4447,24,Female,USA,Basic,Animation,3.95,Afternoon,15
4448,36,Female,UK,Premium,"Horror,Action,Romance",4.48,Afternoon,44
4449,40,Female,France,Standard,"Action,Drama",3.92,Night,54
4450,52,Male,UK,Basic,Fantasy,1.09,Night,1
4451,29,Male,USA,Standard,"Sci-Fi,Thriller,Fantasy",0.65,Evening,13
4452,29,Male,UK,Premium,Documentary,1.11,Afternoon,48
4453,48,Female,UK,Standard,"Fantasy,Horror",3.02,Night,56
4454,38,Male,India,Premium,"Fantasy,Documentary,Comedy",1.13,Evening,39
4455,50,Female,Australia,Basic,"Romance,Horror",0.5,Evening,39
4456,38,Male,Canada,Premium,"Romance,Documentary,Fantasy",4.03,Evening,38
4457,21,Female,USA,Standard,"Comedy,Horror,Documentary",0.5,Night,3
4458,19,Male,Brazil,Standard,"Animation,Fantasy",8.0,Afternoon,30
4459,18,Male,USA,Premium,Thriller,4.94,Evening,44
4460,42,Male,USA,Premium,"Animation,Documentary,Thriller",7.83,Night,41
4461,49,Male,UK,Premium,Romance,4.48,Evening,26
4462,57,Male,Mexico,Standard,"Romance,Comedy",0.5,Night,11
4463,45,Female,USA,Standard,"Sci-Fi,Fantasy",1.36,Evening,6
4464,48,Male,USA,Standard,"Horror,Animation",5.96,Morning,12
4465,28,Male,Canada,Standard,"Comedy,Documentary",0.5,Afternoon,16
4466,21,Female,USA,Premium,"Action,Animation,Documentary",0.91,Afternoon,54
4467,45,Male,Germany,Basic,Thriller,1.57,Night,22
4468,40,Female,Canada,Standard,"Romance,Horror,Fantasy",1.49,Night,22
4469,36,Other,UK,Standard,"Animation,Horror",7.2,Evening,38
4470,39,Male,USA,Basic,"Animation,Fantasy",1.26,Evening,12
4471,38,Male,USA,Premium,"Romance,Documentary,Sci-Fi",0.68,Afternoon,36
4472,50,Male,Brazil,Standard,Fantasy,1.47,Afternoon,50
4473,50,Female,Mexico,Standard,Drama,1.26,Afternoon,17
4474,41,Female,USA,Premium,Animation,2.44,Night,40
4475,45,Female,USA,Standard,"Documentary,Horror,Fantasy",8.0,Afternoon,32
4476,41,Female,USA,Standard,"Action,Documentary,Fantasy",2.0,Night,45
4477,29,Male,Germany,Basic,"Romance,Sci-Fi,Action",1.55,Night,37
4478,44,Female,Japan,Standard,"Comedy,Documentary,Drama",2.25,Afternoon,3
4479,18,Female,UK,Basic,"Thriller,Horror",8.0,Night,25
4480,47,Female,France,Standard,Thriller,2.45,Night,19
4481,20,Female,Japan,Standard,"Action,Sci-Fi",0.5,Evening,37
4482,38,Female,India,Standard,"Comedy,Romance,Sci-Fi",6.1,Evening,50
4483,24,Male,USA,Standard,"Thriller,Animation",2.23,Evening,38
4484,41,Male,USA,Standard,Romance,0.5,Evening,41
4485,34,Female,USA,Premium,"Drama,Documentary",0.66,Evening,49
4486,18,Male,Mexico,Basic,"Comedy,Romance",0.5,Night,43
4487,40,Female,Australia,Premium,"Documentary,Action,Comedy",8.0,Afternoon,47
4488,28,Male,Germany,Standard,Documentary,0.5,Afternoon,19
4489,45,Female,USA,Standard,"Fantasy,Sci-Fi",3.61,Evening,16
4490,35,Female,USA,Standard,Animation,1.03,Afternoon,26
4491,39,Male,USA,Premium,"Animation,Sci-Fi",0.5,Night,33
4492,23,Female,Germany,Standard,Fantasy,1.42,Evening,15
4493,27,Female,USA,Standard,"Action,Horror",0.5,Evening,53
4494,29,Female,USA,Premium,Drama,4.25,Night,37
4495,45,Male,Japan,Premium,"Thriller,Fantasy",1.95,Afternoon,20
4496,55,Male,USA,Standard,Comedy,1.5,Afternoon,5
4497,25,Male,Canada,Premium,Fantasy,4.42,Night,48
4498,47,Male,USA,Premium,Romance,1.83,Evening,40
4499,18,Female,Australia,Standard,Romance,2.26,Night,24
4500,20,Other,Germany,Standard,Fantasy,4.22,Night,6
4501,23,Female,Mexico,Standard,Fantasy,3.19,Evening,12
4502,18,Female,Canada,Standard,"Documentary,Action",2.69,Evening,4
4503,18,Female,India,Premium,Thriller,3.04,Night,48
4504,39,Male,Mexico,Standard,Fantasy,0.76,Afternoon,43
4505,32,Female,Germany,Basic,"Fantasy,Action,Drama",0.5,Evening,13
4506,39,Male,India,Premium,"Horror,Comedy",2.44,Afternoon,52
4507,43,Female,UK,Standard,"Romance,Horror,Fantasy",0.63,Evening,47
4508,38,Male,UK,Premium,"Thriller,Fantasy",0.5,Morning,21
4509,42,Male,USA,Premium,"Animation,Fantasy",0.73,Evening,5
4510,34,Female,Germany,Premium,"Fantasy,Sci-Fi",3.18,Night,13
4511,20,Female,Japan,Premium,"Action,Drama",3.08,Night,2
4512,47,Female,Australia,Standard,Animation,5.84,Night,44
4513,27,Female,USA,Standard,"Comedy,Animation,Documentary",2.81,Afternoon,6
4514,23,Male,UK,Standard,"Romance,Sci-Fi,Horror",1.45,Evening,29
4515,32,Female,USA,Standard,Thriller,0.75,Evening,23
4516,24,Male,France,Standard,"Sci-Fi,Comedy,Action",3.55,Afternoon,35
4517,29,Female,USA,Basic,"Action,Animation",1.33,Afternoon,10
4518,39,Female,Mexico,Premium,"Sci-Fi,Fantasy,Horror",4.23,Morning,20
4519,39,Male,USA,Premium,Thriller,4.77,Evening,25
4520,24,Female,USA,Standard,"Drama,Horror,Action",1.08,Night,36
4521,29,Female,Brazil,Standard,"Documentary,Animation,Drama",1.05,Evening,10
4522,47,Male,Canada,Standard,"Action,Comedy,Drama",6.12,Night,27
4523,40,Female,USA,Premium,Action,1.27,Morning,7
4524,59,Female,Canada,Standard,"Romance,Animation,Comedy",3.07,Morning,50
4525,49,Female,USA,Standard,"Comedy,Fantasy,Action",1.19,Night,21
4526,48,Male,India,Standard,"Horror,Drama,Comedy",3.29,Evening,22
4527,18,Male,Germany,Standard,"Animation,Sci-Fi,Fantasy",0.5,Evening,46
4528,44,Female,USA,Premium,"Sci-Fi,Drama",4.52,Evening,18
4529,34,Male,Germany,Basic,"Animation,Thriller,Action",8.0,Evening,1
4530,28,Other,USA,Basic,Comedy,3.63,Night,25
4531,37,Male,Australia,Premium,"Animation,Documentary,Fantasy",1.11,Evening,55
4532,46,Female,India,Premium,"Thriller,Horror,Action",2.03,Night,56
4533,41,Female,Mexico,Premium,Drama,2.77,Night,53
4534,24,Male,UK,Standard,"Comedy,Drama,Sci-Fi",0.54,Evening,21
4535,43,Male,UK,Standard,"Thriller,Drama",0.83,Evening,49
4536,27,Female,USA,Standard,"Horror,Comedy,Documentary",4.05,Night,30
4537,37,Female,France,Basic,"Drama,Action,Documentary",7.26,Night,32
4538,31,Male,Canada,Standard,"Horror,Drama,Comedy",0.79,Afternoon,35
4539,32,Female,Canada,Basic,Sci-Fi,0.5,Evening,47
4540,44,Male,Mexico,Standard,"Action,Documentary",8.0,Night,14
4541,22,Male,USA,Premium,Animation,0.96,Afternoon,39
4542,58,Female,USA,Standard,Romance,3.77,Evening,42
4543,18,Male,USA,Premium,"Fantasy,Documentary,Comedy",1.19,Evening,25
4544,27,Female,USA,Standard,Animation,7.44,Afternoon,29
4545,39,Male,USA,Standard,Horror,2.29,Evening,40
4546,42,Male,Canada,Standard,"Fantasy,Sci-Fi",1.34,Night,32
4547,33,Male,UK,Premium,Romance,0.5,Evening,11
4548,34,Female,USA,Standard,"Romance,Documentary",0.74,Evening,28
4549,39,Female,Japan,Premium,"Romance,Thriller,Drama",4.86,Evening,5
4550,32,Female,USA,Basic,Action,0.5,Night,35
4551,51,Male,France,Premium,"Horror,Action,Documentary",0.5,Evening,25
4552,45,Male,UK,Basic,Animation,0.53,Evening,52
4553,45,Female,Canada,Premium,"Animation,Sci-Fi,Documentary",0.5,Afternoon,41
4554,23,Male,India,Standard,"Animation,Comedy",2.89,Evening,51
4555,34,Female,USA,Premium,"Horror,Thriller",8.0,Evening,7
4556,31,Male,Canada,Standard,Comedy,0.5,Afternoon,33
4557,22,Female,Brazil,Basic,Horror,4.01,Evening,42
4558,39,Male,Germany,Premium,Documentary,0.5,Morning,27
4559,28,Female,USA,Standard,Documentary,8.0,Evening,44
4560,42,Male,UK,Standard,Documentary,1.77,Evening,47
4561,22,Male,France,Premium,"Sci-Fi,Action",4.7,Morning,21
4562,55,Male,Mexico,Basic,"Fantasy,Sci-Fi,Documentary",0.5,Evening,57
4563,24,Male,USA,Standard,"Documentary,Thriller,Sci-Fi",5.41,Afternoon,27
