user_id,show_id,rating,liked,minutes_watched,watch_percentage,interaction_date
147,360365,7.4,1,103,86.3,2024-06-30
2590,1305042,6.1,0,28,23.7,2024-01-04
3911,1134055,7.8,1,91,76.4,2024-02-18
1426,217414,5.1,0,23,19.7,2024-04-25
684,536869,6.8,0,60,50.1,2024-06-05
1945,712121,6.8,0,28,23.9,2024-10-06
1479,728526,9.0,1,15,13.2,2024-08-08
528,763215,1.9,0,57,47.9,2024-06-24
2251,523172,5.3,0,18,15.2,2024-05-26
40,1422627,6.2,0,90,75.8,2024-06-07
1310,222461,6.4,1,95,79.3,2024-07-27
3287,328425,8.1,1,113,94.2,2024-05-30
2398,61901,4.5,0,116,96.7,2024-04-16
4545,230652,6.9,1,51,42.6,2024-06-12
871,1063877,9.4,1,114,95.8,2024-03-18
2926,582186,5.1,0,82,68.5,2024-03-16
2615,683287,8.0,1,33,28.1,2024-03-14
1377,335977,6.2,0,11,9.9,2024-12-06
1811,1293263,7.1,1,62,51.9,2024-11-28
2913,833593,7.1,1,76,63.8,2024-07-08
3863,51462,5.4,1,105,88.2,2024-09-01
4716,1174154,6.5,0,21,17.7,2024-06-21
903,449924,7.3,1,26,21.7,2024-11-14
1853,665828,3.3,0,10,8.6,2024-12-16
3440,1428008,6.7,0,112,93.5,2024-06-10
4208,456740,5.0,0,12,10.7,2024-02-14
3927,185738,5.7,1,115,96.4,2024-03-22
699,430682,7.4,1,111,93.2,2024-04-13
1287,1002185,5.3,1,109,91.1,2024-01-10
2244,1426038,8.2,1,43,36.3,2024-12-16
3447,543103,5.2,1,82,68.7,2024-09-01
4518,345940,7.5,1,82,69.0,2024-12-02
2858,364902,3.2,0,112,93.5,2024-04-18
395,53807,7.6,1,95,79.4,2024-10-03
1936,47868,5.1,0,68,57.3,2024-01-07
1252,612515,5.3,1,57,47.7,2024-10-13
2183,852881,5.9,0,68,57.1,2024-09-06
279,889737,1.8,0,15,12.6,2024-02-26
1701,272693,7.7,1,107,89.3,2024-06-17
3450,642208,7.7,0,27,22.9,2024-01-09
12,76349,7.3,1,43,36.4,2024-05-03
4999,23629,5.9,1,118,98.6,2024-09-03
2441,637693,3.8,0,119,99.2,2024-03-28
4707,1411038,6.5,0,76,64.1,2024-01-20
3894,779221,7.0,1,63,52.6,2024-09-03
1539,752730,6.0,0,119,99.6,2024-06-22
382,128216,7.4,1,115,95.9,2024-09-08
4506,448969,8.0,1,78,65.2,2024-03-10
4221,76493,5.5,1,31,26.5,2024-11-24
333,745391,7.8,1,78,65.4,2024-04-02
982,92591,8.3,1,50,42.0,2024-05-16
311,458342,7.2,0,2,2.0,2024-01-29
2997,649523,5.8,0,28,24.2,2024-12-07
3779,332411,7.5,1,3,2.8,2024-09-13
73,57209,8.3,1,119,99.5,2024-05-07
1639,78362,5.3,0,2,2.0,2024-09-10
2813,361597,9.9,1,107,89.3,2024-10-24
4073,872130,6.0,1,50,42.0,2024-06-25
4298,70006,3.9,0,6,5.6,2024-05-16
3299,369058,9.2,1,95,79.9,2024-08-19
3587,41156,5.7,0,39,32.8,2024-11-22
1852,64215,7.6,1,26,22.0,2024-06-12
1308,927855,8.0,1,37,31.5,2024-04-30
3634,270343,9.7,1,108,90.4,2024-03-12
2568,777831,6.4,0,100,83.5,2024-09-13
2651,70110,6.0,0,17,14.8,2024-05-05
1921,525428,7.5,1,93,77.9,2024-04-29
3619,879538,10.0,1,118,98.8,2024-06-24
4195,171222,7.7,1,38,32.4,2024-12-16
833,1181068,7.0,0,9,7.7,2024-10-01
727,52629,8.2,1,68,57.2,2024-05-14
1806,246860,5.8,0,103,86.7,2024-12-09
4803,174316,7.0,1,91,76.5,2024-06-19
4876,274817,2.1,0,12,10.4,2024-01-01
4244,1094473,8.9,1,115,96.4,2024-12-20
3798,560066,5.4,1,104,87.1,2024-07-03
2178,262840,3.9,0,71,59.5,2024-09-26
4427,157827,6.2,1,43,36.5,2024-04-20
687,103747,2.4,0,36,30.3,2024-07-03
4308,257091,5.0,1,79,66.2,2024-07-29
3995,77269,6.5,1,39,33.2,2024-05-11
4572,760747,3.3,0,10,9.1,2024-01-17
1133,302401,7.6,1,78,65.2,2024-03-02
2284,1088226,8.1,1,69,58.2,2024-09-21
1087,1434424,4.4,0,47,39.9,2024-12-25
1708,474944,7.5,1,117,98.0,2024-05-13
479,624484,5.8,0,78,65.8,2024-10-19
4179,897429,4.1,0,106,88.6,2024-12-05
1766,826241,3.5,0,8,7.0,2024-03-14
1429,221732,4.2,1,105,87.5,2024-02-13
353,826945,7.8,1,113,94.3,2024-06-16
1439,353610,10.0,1,83,69.9,2024-10-11
4760,890541,6.6,0,24,20.0,2024-11-22
4803,547016,5.9,1,107,89.7,2024-09-16
4882,138977,1.7,0,4,3.6,2024-04-29
3831,785398,2.7,0,114,95.7,2024-01-14
1272,467342,5.8,1,102,85.7,2024-04-24
2935,75910,3.4,0,111,93.2,2024-07-26
932,91052,7.9,1,114,95.7,2024-12-23
3330,1422008,5.4,1,76,63.9,2024-09-28
1862,1071866,8.8,1,109,91.1,2024-11-11
2506,384680,7.3,1,113,94.7,2024-11-18
1782,54441,9.8,1,80,67.0,2024-01-09
1844,1393614,6.0,1,33,28.2,2024-03-14
1459,350505,6.2,0,15,12.7,2024-08-14
2241,665142,8.3,1,10,8.4,2024-03-28
1951,1155095,7.9,0,15,13.2,2024-12-16
3857,429617,4.0,0,5,5.0,2024-07-30
4470,456154,7.7,1,55,46.4,2024-02-23
2664,763329,4.6,0,15,12.5,2024-02-28
3762,321594,3.8,0,6,5.4,2024-07-17
3134,745391,7.2,0,6,5.3,2024-12-18
1526,291276,7.1,1,84,70.5,2024-03-06
1820,497223,6.1,1,21,18.1,2024-11-30
1445,245178,7.3,1,70,58.9,2024-11-21
4359,461762,7.7,1,89,74.7,2024-06-07
3470,326792,7.8,1,35,29.4,2024-11-26
4592,619979,8.4,1,60,50.2,2024-07-25
4549,693113,1.4,0,20,17.1,2024-10-31
553,540468,5.4,1,90,75.4,2024-08-11
15,1196646,5.2,0,1,1.6,2024-10-01
1763,336000,6.3,0,62,51.7,2024-11-26
4182,976906,7.3,1,54,45.4,2024-12-02
1526,484718,7.3,1,44,37.2,2024-12-02
717,987750,4.3,1,74,62.2,2024-12-30
3624,63700,5.6,1,47,39.4,2024-04-29
4521,472876,3.5,0,43,35.9,2024-09-13
1981,247182,4.5,1,112,93.7,2024-03-22
1103,471616,9.3,1,115,95.9,2024-06-30
467,1063453,4.6,0,7,6.2,2024-08-07
2834,930034,5.3,0,23,19.2,2024-03-09
2072,734118,6.0,1,78,65.4,2024-05-24
415,470932,6.2,0,113,94.3,2024-06-16
1007,602288,5.6,0,34,28.5,2024-02-06
3083,55779,7.0,1,18,15.4,2024-11-02
3547,1395724,7.3,1,26,22.2,2024-06-19
1302,752623,7.3,1,19,16.6,2024-09-21
2578,180305,6.7,1,61,51.4,2024-04-03
2304,358651,4.2,0,14,12.0,2024-04-11
2732,608826,7.8,0,19,16.6,2024-09-24
728,1418290,1.8,0,12,10.5,2024-06-16
702,88557,2.5,0,42,35.7,2024-04-02
2523,172329,10.0,1,113,94.3,2024-05-02
2252,64854,5.7,0,1,1.4,2024-12-03
93,342464,7.5,1,56,47.3,2024-02-11
2194,345317,8.0,1,80,66.8,2024-10-01
3555,493100,6.7,1,118,98.9,2024-04-16
2827,717192,7.1,0,28,23.5,2024-07-28
1881,138038,7.8,1,35,29.6,2024-03-06
4513,701684,5.3,0,61,51.0,2024-06-16
4808,60170,8.1,1,101,84.8,2024-12-28
1881,273197,1.0,0,1,1.0,2024-04-18
3475,1272149,6.3,0,48,40.5,2024-11-08
2208,75656,8.0,0,103,86.2,2024-04-22
3531,712178,5.7,1,99,82.9,2024-08-01
852,459910,6.3,1,2,2.4,2024-01-17
4770,743885,5.0,1,42,35.3,2024-04-01
4319,57243,3.6,0,21,18.2,2024-07-10
2678,86703,3.8,0,12,10.3,2024-02-15
1278,826942,7.4,1,3,2.5,2024-09-06
4842,1199872,4.5,0,7,6.4,2024-01-05
1473,993234,3.7,0,52,43.7,2024-07-04
262,439154,4.3,0,8,7.3,2024-02-09
3285,1317572,5.8,1,118,99.1,2024-07-20
4085,590017,8.8,1,76,64.0,2024-11-20
92,657531,5.8,1,98,81.7,2024-12-03
2484,741434,3.3,0,5,4.9,2024-01-22
4287,270487,6.7,0,37,31.0,2024-08-03
2491,1064178,5.7,1,109,91.2,2024-05-28
4466,531158,7.6,1,118,98.4,2024-12-02
4402,1039868,4.1,0,13,11.1,2024-12-04
1365,452030,7.6,0,117,98.3,2024-02-19
1928,147773,5.8,0,25,21.2,2024-10-31
1533,44862,8.2,1,113,94.5,2024-08-06
3348,919573,6.7,1,9,7.6,2024-03-20
4360,900667,6.4,0,34,28.8,2024-09-14
556,290999,7.6,1,12,10.2,2024-11-05
3456,711017,2.9,0,14,12.1,2024-08-09
3718,1126577,6.3,1,108,90.6,2024-02-23
803,623958,6.6,1,32,27.2,2024-03-15
325,31967,6.3,1,42,35.2,2024-04-01
182,338729,6.0,1,28,23.9,2024-10-02
1943,151368,4.9,1,64,53.7,2024-02-04
3975,226672,5.4,1,91,76.3,2024-10-19
1276,40817,7.9,1,2,1.9,2024-01-31
3848,809065,6.9,0,82,68.8,2024-12-01
2608,154400,7.7,1,91,76.1,2024-11-30
2749,826914,7.9,1,98,82.1,2024-10-28
1247,783740,7.6,0,24,20.1,2024-01-01
4150,845140,8.9,1,49,41.1,2024-12-24
3135,427451,4.6,1,109,91.3,2024-05-03
1227,63493,7.7,1,93,77.9,2024-07-24
1011,538604,7.9,1,77,64.2,2024-09-10
1971,39693,7.4,1,63,52.8,2024-02-25
2050,314127,2.6,0,17,14.5,2024-11-12
1932,878607,6.6,1,115,96.7,2024-04-01
2210,1325482,6.7,0,12,10.5,2024-04-22
368,1165918,6.0,1,50,42.0,2024-04-16
3723,360389,4.7,0,27,22.8,2024-11-28
4680,843847,3.4,0,26,22.1,2024-03-01
3791,1143119,5.2,1,48,40.7,2024-07-23
1975,174340,7.7,1,13,11.5,2024-02-12
2876,51828,7.5,1,28,23.8,2024-10-28
661,632309,7.3,1,59,49.7,2024-10-23
1514,1405742,7.6,1,34,28.6,2024-12-01
2454,244509,3.0,0,1,1.0,2024-08-09
1827,446132,5.8,0,8,7.4,2024-12-27
4366,406563,7.2,0,6,5.3,2024-05-14
2543,794253,5.3,0,14,11.8,2024-03-28
191,1195310,9.2,1,97,81.3,2024-06-16
4640,84204,5.6,0,20,16.8,2024-06-03
3756,471616,3.1,0,5,4.6,2024-03-02
2300,97614,7.8,1,55,46.5,2024-09-08
3253,157449,4.6,0,102,85.3,2024-05-15
6,57586,7.5,1,51,42.7,2024-03-28
1845,246464,6.1,1,71,59.2,2024-01-16
2388,386861,5.6,0,62,52.1,2024-08-02
1904,200145,4.2,0,14,12.0,2024-02-02
3327,339274,7.9,1,107,89.7,2024-06-10
2512,1311031,8.1,1,72,60.5,2024-06-21
3766,553600,5.3,1,59,49.4,2024-11-01
8,531438,6.9,1,84,70.1,2024-02-25
1974,347757,6.2,1,56,47.3,2024-12-06
4013,664280,6.0,0,14,12.4,2024-11-08
162,276601,6.9,0,6,5.1,2024-01-22
2690,981588,7.6,1,38,32.3,2024-01-25
4645,441889,6.7,0,74,62.2,2024-04-10
2207,995926,6.1,0,32,27.2,2024-03-03
4483,75258,7.6,1,40,33.5,2024-05-09
4056,1013609,4.6,0,27,22.7,2024-12-09
340,84797,5.3,1,76,64.2,2024-10-17
3931,49444,6.6,1,103,86.5,2024-02-11
260,85739,7.0,1,38,31.8,2024-06-22
1152,39800,9.3,1,36,30.3,2024-01-21
722,510388,9.4,1,116,96.9,2024-03-17
1072,72545,6.9,1,42,35.7,2024-09-28
2004,192345,4.2,1,93,78.1,2024-07-06
1555,47533,6.5,1,70,58.8,2024-01-18
4316,482122,5.8,0,45,37.8,2024-06-24
689,1033219,7.7,0,79,66.1,2024-10-30
3897,1372192,7.3,0,99,82.7,2024-11-15
1442,724665,1.3,0,48,40.4,2024-02-24
4245,174751,6.8,0,33,27.6,2024-02-05
11,285012,4.1,0,39,33.2,2024-07-27
3344,516784,6.5,0,63,53.0,2024-06-06
4918,714567,6.2,1,93,77.8,2024-07-18
3172,79392,1.8,0,96,80.7,2024-03-23
4554,126963,6.3,0,51,42.9,2024-02-15
2579,84327,4.7,1,55,46.1,2024-04-15
953,547590,4.3,0,71,59.8,2024-12-08
554,347642,8.2,1,5,4.4,2024-09-21
4996,397722,8.9,1,109,90.9,2024-01-25
2413,343859,2.7,0,15,12.6,2024-06-14
3944,296159,9.3,1,13,11.3,2024-04-08
410,676989,4.8,1,111,92.9,2024-05-12
1315,1093231,7.7,0,75,62.8,2024-05-08
3246,1429299,5.5,1,30,25.3,2024-07-07
1439,127918,5.9,1,94,78.4,2024-07-07
2119,44629,7.1,1,79,66.6,2024-06-17
3397,293982,7.0,1,100,83.9,2024-05-10
4681,511679,6.3,0,4,3.4,2024-10-21
1848,1073337,8.5,1,111,92.6,2024-01-10
3172,440939,2.8,0,4,3.9,2024-05-25
1563,526702,5.7,0,10,9.0,2024-05-14
1717,277355,5.3,0,13,10.9,2024-03-12
112,671652,8.6,1,45,37.9,2024-11-06
4484,801335,2.0,0,13,10.9,2024-08-20
3860,680531,5.3,0,17,14.3,2024-02-26
2195,500860,3.5,0,2,1.7,2024-04-02
1237,49001,4.6,0,53,44.5,2024-06-21
645,1152511,7.9,0,62,52.0,2024-01-18
3360,63579,6.6,1,84,70.7,2024-02-24
2699,842945,6.8,1,72,60.7,2024-12-28
4570,420821,7.5,1,66,55.0,2024-10-16
179,50618,7.9,0,6,5.2,2024-06-14
2750,100183,7.0,1,40,33.4,2024-01-07
4388,553839,9.7,1,62,52.4,2024-06-08
2615,190880,3.2,0,8,7.2,2024-08-25
505,850818,3.3,0,20,16.9,2024-09-21
2133,345165,5.3,1,65,54.8,2024-07-28
2489,450477,7.8,1,88,74.1,2024-06-16
574,83666,5.4,0,15,13.0,2024-12-13
4749,169813,9.6,1,117,97.9,2024-03-10
2411,346303,6.4,1,55,46.0,2024-01-12
1542,1013860,3.9,0,68,57.4,2024-04-05
1445,331588,5.7,1,44,36.8,2024-03-21
2604,96714,5.1,1,15,13.0,2024-07-17
4890,1431179,5.0,0,2,1.7,2024-12-19
3735,400928,8.3,1,116,97.1,2024-07-20
2066,603519,6.4,1,98,82.3,2024-03-29
4461,401146,8.3,1,22,19.1,2024-07-20
4084,164457,7.5,0,21,18.2,2024-01-16
4059,300467,6.4,1,90,75.6,2024-09-29
2674,422390,8.5,1,27,22.8,2024-01-06
78,583132,6.9,1,65,54.5,2024-04-29
4110,455551,6.3,0,94,79.0,2024-08-10
2139,41602,8.1,1,22,18.7,2024-09-01
1125,364433,7.0,0,34,28.6,2024-04-27
4175,335791,7.2,1,100,83.4,2024-10-30
2601,462503,3.9,0,99,82.5,2024-03-02
1757,127509,8.5,1,89,74.9,2024-03-18
1852,565716,5.9,0,52,43.5,2024-05-05
928,473920,5.1,1,36,30.0,2024-02-21
2594,525428,6.9,0,49,41.5,2024-07-01
2677,339259,7.5,1,70,58.9,2024-06-30
498,140208,4.1,0,36,30.2,2024-05-07
739,77499,6.0,1,19,16.3,2024-07-14
4436,305817,7.1,0,31,26.1,2024-08-26
851,513347,2.6,0,42,35.3,2024-03-31
1918,397514,7.2,1,69,58.0,2024-02-22
722,674610,5.3,0,48,40.8,2024-03-09
29,1061656,7.3,1,55,46.5,2024-06-06
2174,1439831,5.3,0,26,22.4,2024-10-23
1258,113594,7.8,0,34,28.4,2024-04-22
931,476335,5.7,0,7,5.9,2024-09-25
4337,1062421,1.0,0,52,43.7,2024-01-15
3289,1409235,4.9,1,109,91.1,2024-12-08
3107,147879,5.2,1,105,87.7,2024-02-29
996,989672,4.6,1,50,42.2,2024-02-23
4252,964876,5.9,1,2,2.0,2024-05-31
4721,520765,8.4,1,104,86.9,2024-02-15
692,717196,9.9,1,75,63.1,2024-10-13
1194,777245,5.4,1,24,20.8,2024-02-20
1361,287935,6.7,0,71,59.9,2024-03-25
1318,125395,7.3,1,23,19.9,2024-10-31
1282,260550,6.7,0,89,74.9,2024-06-06
148,47931,7.1,1,112,94.0,2024-03-02
157,346648,4.6,1,90,75.1,2024-05-24
3357,1237871,4.1,0,75,63.0,2024-10-16
1358,671043,7.7,1,58,48.4,2024-12-18
97,416691,6.2,1,113,94.3,2024-11-13
4385,246464,5.3,0,53,44.4,2024-09-06
3983,1078642,7.3,1,89,74.6,2024-11-16
3476,244772,4.0,0,76,63.4,2024-02-17
3012,329815,6.6,1,116,96.7,2024-12-30
376,587272,5.7,1,67,56.0,2024-10-15
4677,861211,6.5,1,5,4.8,2024-11-27
3406,892515,7.8,1,47,39.4,2024-01-24
4529,397717,7.8,1,106,88.5,2024-07-30
4990,283552,6.5,0,101,84.2,2024-09-23
657,743814,7.6,0,91,76.6,2024-04-01
525,408381,8.0,1,74,61.7,2024-06-08
2483,862163,8.8,1,7,6.5,2024-02-10
3336,301518,4.5,0,45,37.8,2024-09-30
1725,1223799,1.9,0,13,10.9,2024-09-18
4577,253235,6.0,1,115,96.3,2024-11-03
769,176068,5.1,0,53,44.6,2024-12-14
2560,157353,3.6,0,49,41.3,2024-05-04
66,830896,1.0,0,85,71.2,2024-04-10
2041,446021,2.8,0,27,22.7,2024-10-12
2548,42888,6.1,0,50,41.8,2024-01-14
440,1241752,3.8,0,86,72.0,2024-03-09
949,620883,4.5,1,80,66.9,2024-11-29
2182,37757,6.2,1,118,99.1,2024-07-01
2130,1019939,5.5,1,117,97.9,2024-01-29
124,394269,9.6,1,33,27.8,2024-10-18
2923,1029955,6.0,0,39,33.2,2024-10-21
1789,290789,6.9,1,76,63.5,2024-12-04
3068,1040148,7.5,0,92,77.2,2024-03-17
618,56607,5.0,0,25,20.9,2024-01-09
3712,1257926,2.8,0,72,60.1,2024-02-08
2722,1214667,9.2,1,70,58.7,2024-10-28
1873,347689,5.8,0,84,70.5,2024-02-23
2518,489412,7.8,0,18,15.2,2024-05-10
2503,576004,4.0,0,14,11.8,2024-07-31
84,1406033,2.5,0,24,20.6,2024-02-20
620,1036561,6.2,1,78,65.2,2024-06-16
1417,128270,3.3,0,9,8.1,2024-06-06
233,734286,5.9,1,87,72.6,2024-02-28
3074,57749,5.9,0,11,9.3,2024-11-14
2883,63493,6.5,1,72,60.0,2024-04-06
3732,369780,4.9,0,20,17.0,2024-06-10
1230,706463,7.7,0,12,10.3,2024-11-18
793,968868,6.8,0,1,1.0,2024-08-06
17,429422,3.0,0,55,46.0,2024-02-12
3758,50288,3.3,0,51,43.0,2024-04-24
2219,62764,5.8,1,107,89.9,2024-07-07
3243,57800,7.9,0,80,66.8,2024-06-01
1993,27576,8.5,1,107,89.2,2024-01-31
1532,428493,7.9,0,5,4.3,2024-08-10
2433,431071,8.1,1,75,62.8,2024-01-21
727,97006,5.1,1,114,95.1,2024-07-22
975,788977,8.9,1,85,71.1,2024-11-25
2378,597398,5.2,0,3,3.0,2024-08-06
4083,1174188,3.5,0,51,42.6,2024-02-05
644,70590,9.0,1,1,1.1,2024-01-21
2313,1249213,6.8,0,2,1.7,2024-05-07
1397,367206,5.1,1,68,57.2,2024-09-24
3882,296524,7.2,1,111,93.3,2024-05-26
1147,688335,1.1,0,7,6.5,2024-04-27
654,135670,4.0,0,73,61.3,2024-07-01
4606,47386,3.7,0,38,31.9,2024-01-20
1838,192911,4.3,0,32,27.5,2024-01-10
2490,1422625,8.0,1,11,9.2,2024-05-12
1690,1045592,7.0,1,107,89.2,2024-08-10
1009,112090,6.8,1,14,12.0,2024-03-17
1955,465109,10.0,1,9,8.3,2024-04-28
448,339395,6.2,1,97,81.3,2024-03-13
4679,274167,5.8,1,11,9.3,2024-10-16
2616,265339,4.8,0,51,42.6,2024-09-28
1376,268171,1.8,0,38,31.8,2024-07-13
4607,230168,4.5,0,46,38.6,2024-05-16
2482,146227,8.3,1,58,48.7,2024-07-06
1320,809340,5.2,0,79,66.5,2024-07-02
1064,910365,2.8,0,14,12.3,2024-12-21
1404,1191610,6.1,0,86,72.0,2024-01-29
4391,157058,5.9,0,77,64.5,2024-06-23
2182,352173,5.9,0,72,60.1,2024-07-04
4883,137227,4.5,0,13,11.1,2024-01-24
4103,927107,5.9,1,21,18.3,2024-08-10
2643,1308178,7.7,0,35,29.7,2024-08-22
411,656663,5.1,0,17,14.2,2024-10-10
615,1299314,4.4,0,5,4.9,2024-01-19
3627,324465,2.8,0,10,9.0,2024-07-19
160,1008374,7.2,0,19,16.5,2024-04-05
2223,628446,7.2,1,11,9.5,2024-12-15
1245,482373,8.0,1,47,39.9,2024-03-16
3734,773867,1.0,0,48,40.6,2024-06-21
3991,1241750,4.6,1,114,95.4,2024-01-20
2873,64566,3.9,0,113,94.8,2024-08-10
4731,469019,6.7,1,107,89.2,2024-10-19
487,1152511,4.4,0,16,13.8,2024-06-04
2172,168615,5.1,1,112,93.8,2024-11-23
936,655187,4.6,0,84,70.4,2024-11-28
3560,83188,6.5,1,40,33.7,2024-01-14
1249,791570,8.1,1,49,41.3,2024-08-13
1732,717192,7.6,1,22,19.1,2024-12-25
445,333167,4.4,0,11,9.7,2024-05-02
1011,438137,5.2,0,39,32.5,2024-12-15
3631,647785,9.5,1,86,72.0,2024-05-02
2128,633802,3.7,0,47,39.5,2024-05-11
1359,440424,8.5,1,17,14.7,2024-02-21
3602,1207123,4.4,0,25,21.3,2024-03-15
2329,1064213,5.1,0,86,72.2,2024-01-17
1447,519056,4.6,0,64,53.4,2024-04-25
4712,597089,5.1,1,6,5.2,2024-11-24
1372,324963,7.6,1,9,8.2,2024-04-08
2878,567797,4.5,0,72,60.4,2024-08-09
3241,295050,5.1,0,117,97.9,2024-01-13
3162,138376,6.7,0,116,97.4,2024-09-28
2121,512025,6.6,0,54,45.5,2024-02-07
3836,436387,2.4,0,15,13.1,2024-09-15
607,100046,6.0,1,49,40.9,2024-05-09
3535,725691,10.0,1,75,62.8,2024-02-07
2900,1213742,7.8,1,109,91.0,2024-11-18
2574,851303,4.3,1,70,58.9,2024-02-10
3121,603921,6.2,1,59,49.3,2024-10-28
2359,336808,6.9,1,78,65.8,2024-07-06
1309,400823,6.2,0,102,85.5,2024-04-17
4653,27586,6.6,0,92,76.9,2024-07-24
4480,588524,8.0,1,60,50.5,2024-08-06
2841,537406,2.5,0,5,4.3,2024-04-15
1883,783753,5.9,1,92,76.9,2024-05-02
2237,531384,4.2,1,17,14.5,2024-09-06
1578,85438,7.6,1,83,69.2,2024-08-04
722,1238200,2.4,0,25,21.1,2024-11-27
3277,41490,6.4,1,36,30.5,2024-06-14
2375,864388,2.8,0,7,6.1,2024-01-10
4569,344277,8.1,1,80,67.2,2024-06-23
586,657018,3.5,0,3,2.6,2024-12-27
1187,360606,6.5,0,53,44.5,2024-02-21
2395,425751,6.2,1,39,32.6,2024-12-03
3894,635891,9.1,1,50,42.1,2024-04-20
2166,35169,6.9,0,96,80.1,2024-02-01
2053,1410399,1.6,0,6,5.6,2024-06-06
2186,1276035,8.6,1,100,83.5,2024-04-05
1465,1016109,7.5,1,91,76.4,2024-10-01
1846,42151,5.7,1,30,25.2,2024-12-21
935,1324887,2.7,0,21,17.8,2024-01-20
4497,364615,5.0,0,109,90.9,2024-12-04
1004,1105832,8.8,1,59,49.2,2024-09-05
4429,438747,1.0,0,35,29.2,2024-08-12
4592,102629,9.1,1,73,60.9,2024-07-23
4433,95853,5.2,1,104,87.1,2024-12-22
2101,151870,9.5,1,101,84.8,2024-01-25
1146,73211,7.5,1,114,95.6,2024-08-29
4301,128216,5.7,1,61,51.3,2024-05-12
4256,249062,6.4,0,86,72.1,2024-02-12
4970,126830,3.9,0,1,1.0,2024-05-11
1167,98548,8.5,1,73,61.3,2024-07-19
71,48138,7.0,0,8,6.8,2024-09-28
4128,901410,6.1,1,86,71.8,2024-09-13
4770,474047,6.3,1,116,96.7,2024-06-05
3395,157058,3.2,0,91,76.3,2024-02-05
3266,75311,7.7,1,68,56.7,2024-08-02
2260,632727,4.6,0,14,12.4,2024-10-04
3784,85985,2.7,0,50,42.2,2024-09-12
583,449019,6.4,0,23,19.7,2024-05-06
3188,590153,3.5,0,4,3.8,2024-12-20
316,910371,4.4,0,60,50.2,2024-01-07
2227,383538,6.2,1,12,10.5,2024-05-06
3311,62630,8.1,1,61,51.1,2024-05-31
4369,65034,7.2,1,19,16.1,2024-09-03
1887,977294,7.0,1,18,15.3,2024-11-18
901,1422033,4.1,0,31,26.6,2024-10-18
3002,399300,5.7,1,2,2.3,2024-02-11
3827,1143508,6.1,1,11,9.8,2024-07-18
3705,939899,4.1,0,43,36.2,2024-07-31
3146,264337,4.4,0,11,9.5,2024-10-06
2386,645886,5.5,1,105,88.1,2024-09-20
828,134374,4.3,1,69,57.8,2024-12-22
1011,964838,5.9,1,6,5.3,2024-03-31
1543,993867,5.4,1,48,40.1,2024-07-23
799,419709,4.1,0,51,43.0,2024-05-06
3687,758510,5.5,0,12,10.8,2024-09-02
4915,799710,3.2,0,18,15.5,2024-08-14
2985,491926,7.0,1,49,41.3,2024-08-30
3016,77878,6.3,1,108,90.7,2024-03-04
1616,74510,7.6,1,67,56.3,2024-04-08
229,471831,3.4,0,54,45.7,2024-10-13
740,492336,8.9,1,90,75.2,2024-05-30
3028,1371540,8.2,1,28,23.6,2024-07-01
4618,718633,2.7,0,86,72.0,2024-09-01
1317,452830,3.0,0,12,10.2,2024-10-22
40,69406,6.5,1,39,32.5,2024-11-28
842,987490,3.6,0,17,14.7,2024-07-23
4370,959092,9.2,1,55,45.8,2024-03-02
3724,520172,7.2,0,1,1.1,2024-01-13
2561,51170,8.4,1,92,77.2,2024-02-05
4195,829280,5.8,0,16,13.5,2024-07-08
3193,763485,4.0,0,22,18.7,2024-03-15
4624,771185,8.1,1,3,2.5,2024-11-25
4255,122369,7.7,1,74,61.9,2024-09-08
3187,1039868,5.4,0,38,32.3,2024-09-07
2189,317144,6.1,1,21,17.8,2024-10-03
3384,651589,7.0,1,9,8.2,2024-11-07
3646,1004663,7.7,1,16,13.8,2024-01-10
3723,367412,9.7,1,107,89.2,2024-01-10
2014,676727,7.4,1,7,6.6,2024-11-13
1181,851303,1.7,0,38,32.0,2024-11-09
210,493006,5.3,0,98,81.9,2024-03-30
1473,1043887,7.0,1,107,89.4,2024-09-18
779,390634,5.2,0,1,1.0,2024-06-08
3549,547017,5.8,0,26,22.1,2024-10-02
1155,1047373,6.1,0,40,33.6,2024-03-21
3821,1382511,5.7,0,2,1.7,2024-07-06
2401,438145,6.7,0,4,3.7,2024-10-15
4049,980137,2.1,0,23,19.9,2024-08-29
1343,408508,6.7,1,45,37.7,2024-05-03
2047,193722,6.8,0,1,1.0,2024-07-18
2293,302699,9.5,1,5,4.4,2024-11-03
1247,594634,1.9,0,24,20.2,2024-05-04
501,434873,2.4,0,33,28.3,2024-04-16
3754,372058,7.2,1,16,13.8,2024-11-08
4093,44946,7.1,0,12,10.1,2024-12-08
2774,221791,5.5,1,118,98.5,2024-02-10
3259,140894,5.3,0,10,8.8,2024-06-14
3952,1001248,7.7,1,113,94.6,2024-03-20
25,970450,7.5,1,6,5.2,2024-05-08
3719,414190,6.8,0,43,36.5,2024-05-18
997,843243,6.4,0,61,51.2,2024-11-18
3174,1079244,3.2,0,65,54.6,2024-07-02
2641,482040,7.0,1,107,90.0,2024-02-06
651,431112,7.5,0,39,33.2,2024-07-01
1496,314365,4.0,0,66,55.3,2024-02-11
4746,1275945,4.2,1,37,31.5,2024-03-31
3385,1425415,6.2,0,48,40.5,2024-05-26
3351,146203,9.5,1,103,86.6,2024-04-29
2342,46064,4.2,1,88,74.1,2024-07-26
